,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
61,0.0017990827560424804,0.0004004724254102855,0.0006996631622314453,0.0006399094187625565,1.0,1.0,rbf,"{'C': 1.0, 'gamma': 1.0, 'kernel': 'rbf'}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,33
62,0.0017002105712890625,0.0006389402876978829,0.0009984016418457032,0.0004445746205964502,1.0,1.0,poly,"{'C': 1.0, 'gamma': 1.0, 'kernel': 'poly'}",0.5,0.625,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.6267857142857143,0.09988833050676428,103
63,0.0020989894866943358,0.0009423864916512833,0.0007995843887329101,0.0003997957835676298,1.0,1.0,rbf,"{'C': 1.0, 'gamma': 1.0, 'kernel': 'rbf'}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,33
64,0.0015989065170288086,0.0004900877595825423,0.0005996227264404297,0.0004895903549210048,1.0,1.0,sigmoid,"{'C': 1.0, 'gamma': 1.0, 'kernel': 'sigmoid'}",0.75,0.625,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7232142857142858,0.053720031987469004,30
65,0.0013989925384521485,0.0006635005189689943,0.0007002115249633789,0.0004583967749469473,1.0,31.622776601683793,linear,"{'C': 1.0, 'gamma': 31.622776601683793, 'kernel': 'linear'}",0.625,0.625,0.7142857142857143,0.5714285714285714,1.0,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.7392857142857142,0.13905658809951274,14
66,0.001998591423034668,0.0008945232261365789,0.0008994579315185547,0.0005389668293252616,1.0,31.622776601683793,rbf,"{'C': 1.0, 'gamma': 31.622776601683793, 'kernel': 'rbf'}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,33
67,0.001798868179321289,0.0006000605079057252,0.0006999492645263672,0.0006400430377343603,1.0,31.622776601683793,poly,"{'C': 1.0, 'gamma': 31.622776601683793, 'kernel': 'poly'}",0.5,0.625,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.6267857142857143,0.09988833050676428,103
68,0.002298855781555176,0.0012681894688831327,0.0005999565124511719,0.0004898625339533384,1.0,31.622776601683793,rbf,"{'C': 1.0, 'gamma': 31.622776601683793, 'kernel': 'rbf'}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,33
69,0.0012993812561035156,0.0004582564240032962,0.0005993843078613281,0.0004893959465470119,1.0,31.622776601683793,sigmoid,"{'C': 1.0, 'gamma': 31.622776601683793, 'kernel': 'sigmoid'}",0.5,0.625,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.6410714285714285,0.10115720741620392,99
70,0.0012991666793823243,0.00045725173499752,0.0008997201919555664,0.0008301758824340887,1.0,1000.0,linear,"{'C': 1.0, 'gamma': 1000.0, 'kernel': 'linear'}",0.625,0.625,0.7142857142857143,0.5714285714285714,1.0,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.7392857142857142,0.13905658809951274,14
