,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
571,0.0007993936538696289,0.00039969696115146045,0.00030205249786376955,0.0004614271955030471,entropy,14,sqrt,4,2,random,"{'criterion': 'entropy', 'max_depth': 14, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'random'}",0.625,0.75,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7803571428571427,0.0822398495690675,333
572,0.0004976511001586914,0.0004976866977617547,0.0002997398376464844,0.00045786016907460207,entropy,14,sqrt,4,5,best,"{'criterion': 'entropy', 'max_depth': 14, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'best'}",1.0,0.625,0.42857142857142855,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.7196428571428571,0.15237281414279885,602
573,0.0008008480072021484,0.0006024126253161816,0.0002996206283569336,0.0006393910685644459,entropy,14,sqrt,4,5,random,"{'criterion': 'entropy', 'max_depth': 14, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'}",1.0,0.75,0.7142857142857143,0.7142857142857143,1.0,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.775,0.14467592214663638,391
574,0.000797438621520996,0.0005952108252521906,0.0002997875213623047,0.00045793303197908257,entropy,14,sqrt,4,10,best,"{'criterion': 'entropy', 'max_depth': 14, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'best'}",1.0,0.75,0.8571428571428571,0.7142857142857143,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8035714285714286,0.11208824876053726,188
575,0.000499725341796875,0.0004997253759216704,0.0002997159957885742,0.00045782377486741296,entropy,14,sqrt,4,10,random,"{'criterion': 'entropy', 'max_depth': 14, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'random'}",1.0,0.875,0.8571428571428571,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.7142857142857143,0.8571428571428571,0.8732142857142857,0.11857196643595734,6
576,0.0008993387222290039,0.0005339301805571377,0.000299835205078125,0.00045800592797184335,entropy,16,auto,1,2,best,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'}",0.875,0.75,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7196428571428571,0.13025925874883487,602
577,0.0007975578308105468,0.0005990425226384512,0.0003994941711425781,0.0004892786115247629,entropy,16,auto,1,2,random,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",0.875,0.625,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.75,0.10133043542222218,491
578,0.0005998611450195312,0.0004897873322439089,0.0004972696304321289,0.0004973047752688807,entropy,16,auto,1,5,best,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",0.875,0.75,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7482142857142857,0.1411618155283691,509
579,0.0006993770599365235,0.0004578503164109222,0.00039782524108886717,0.00048726385170248186,entropy,16,auto,1,5,random,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",0.875,0.75,0.5714285714285714,0.42857142857142855,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.42857142857142855,0.8571428571428571,0.7142857142857143,0.6910714285714286,0.15690932322295484,635
580,0.0004997491836547851,0.0004997492109533193,0.0003996610641479492,0.0004894828894167785,entropy,16,auto,1,10,best,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'}",1.0,0.625,0.8571428571428571,0.7142857142857143,1.0,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.7910714285714284,0.13925136939201357,276
581,0.0006954193115234375,0.00045532519331424197,0.00029985904693603517,0.00045804238837139237,entropy,16,auto,1,10,random,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'}",0.875,0.625,0.8571428571428571,0.7142857142857143,1.0,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.7785714285714286,0.1247957514975439,340
582,0.0007994174957275391,0.0006000210138865394,0.0004001140594482422,0.0004900390980544723,entropy,16,auto,2,2,best,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'best'}",0.75,0.5,0.5714285714285714,0.42857142857142855,1.0,0.7142857142857143,0.8571428571428571,0.42857142857142855,0.7142857142857143,0.8571428571428571,0.6821428571428572,0.1851984594637739,638
583,0.0006017684936523438,0.0004913859665544493,0.0002997159957885742,0.0004578240231874285,entropy,16,auto,2,2,random,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'random'}",1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.5714285714285714,0.8035714285714286,0.1439688883624741,188
584,0.0005018711090087891,0.0005019068082313306,0.0003996849060058594,0.0004895120504155671,entropy,16,auto,2,5,best,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'}",1.0,0.625,0.7142857142857143,0.7142857142857143,1.0,0.7142857142857143,0.8571428571428571,0.42857142857142855,1.0,0.8571428571428571,0.7910714285714285,0.17786467281822632,256
585,0.0006976127624511719,0.0004568455971920432,0.0003997802734375,0.0004896288744045787,entropy,16,auto,2,5,random,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",1.0,0.5,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.75,0.1540275618060559,491
586,0.0007993698120117188,0.0005997265674629078,0.0003022193908691406,0.0004616887993966548,entropy,16,auto,2,10,best,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'best'}",0.875,0.625,0.7142857142857143,0.7142857142857143,1.0,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.5714285714285714,1.0,0.7785714285714286,0.14019847447421802,340
587,0.0008974313735961914,0.0008306283587261099,0.00029985904693603517,0.00045804226427059296,entropy,16,auto,2,10,random,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'random'}",1.0,0.625,0.8571428571428571,0.7142857142857143,1.0,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.7910714285714284,0.13925136939201357,276
588,0.0006996870040893554,0.0006401059423107686,0.0002999067306518555,0.0004581150982129535,entropy,16,auto,4,2,best,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'best'}",0.75,0.75,0.5714285714285714,0.7142857142857143,1.0,0.7142857142857143,0.5714285714285714,0.14285714285714285,0.7142857142857143,0.8571428571428571,0.6785714285714286,0.2142857142857143,640
589,0.0007961750030517578,0.0005951845727931855,0.0003000497817993164,0.0004583336992654591,entropy,16,auto,4,2,random,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'random'}",1.0,0.75,0.8571428571428571,0.7142857142857143,1.0,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.7892857142857143,0.13019804381112987,297
590,0.0006011962890625,0.0004909074231092619,0.0006997585296630859,0.0008997122474775765,entropy,16,auto,4,5,best,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'best'}",1.0,0.375,0.8571428571428571,1.0,1.0,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.7142857142857143,0.7142857142857143,0.7232142857142858,0.26573564622283813,593
591,0.0010976791381835938,0.001037870021398969,0.0003995418548583984,0.000489337006082157,entropy,16,auto,4,5,random,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'}",0.625,0.625,0.5714285714285714,0.8571428571428571,1.0,0.8571428571428571,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.8571428571428571,0.725,0.1611502024668354,589
592,0.0007003068923950196,0.0006409187032524321,0.00029981136322021484,0.0004579694261921964,entropy,16,auto,4,10,best,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'best'}",1.0,0.75,0.8571428571428571,0.7142857142857143,1.0,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.8571428571428571,1.0,0.8035714285714285,0.1699714862041542,201
593,0.0007039785385131836,0.00046093871598701624,0.0003976345062255859,0.0004870302876147243,entropy,16,auto,4,10,random,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'random'}",1.0,0.75,0.8571428571428571,0.7142857142857143,1.0,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.8321428571428571,0.12169089312429159,59
594,0.0011009931564331054,0.0006985328006295369,0.00019986629486083983,0.0003997326217174915,entropy,16,sqrt,1,2,best,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'}",0.75,0.625,0.8571428571428571,0.5714285714285714,1.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7517857142857143,0.11749131535425701,478
595,0.0011964559555053711,0.0006001161404230893,0.0003998279571533203,0.0004896874314962333,entropy,16,sqrt,1,2,random,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",0.875,0.75,0.7142857142857143,0.7142857142857143,1.0,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.7339285714285715,0.1757727109603972,571
596,0.0007973432540893555,0.00039871580988332756,0.0004017353057861328,0.0004920583810439831,entropy,16,sqrt,1,5,best,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",0.75,0.75,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7214285714285713,0.11157499537009506,601
597,0.0003995656967163086,0.0004893661815818961,0.0005997419357299805,0.0004896877710331132,entropy,16,sqrt,1,5,random,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",0.875,0.625,0.42857142857142855,0.7142857142857143,1.0,0.8571428571428571,0.7142857142857143,0.8571428571428571,1.0,0.8571428571428571,0.7928571428571428,0.16678992041193738,241
598,0.0006996870040893554,0.0004580541033354579,0.00039975643157958985,0.0004895999920421166,entropy,16,sqrt,1,10,best,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'}",0.875,0.75,0.8571428571428571,0.7142857142857143,1.0,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.7910714285714284,0.11463395604074308,276
599,0.0008000612258911132,0.0004000323740647034,0.0004993438720703125,0.0004993440929125304,entropy,16,sqrt,1,10,random,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'}",0.875,0.625,0.5714285714285714,0.7142857142857143,1.0,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.7785714285714286,0.1247957514975439,340
600,0.0006994009017944336,0.00045786584828901,0.0003996610641479492,0.0004894828429649635,entropy,16,sqrt,2,2,best,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'best'}",1.0,0.625,0.8571428571428571,0.7142857142857143,1.0,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8053571428571429,0.12227905939835707,160
601,0.0008996725082397461,0.0005384746947643338,0.00039944648742675783,0.0006623712010542264,entropy,16,sqrt,2,2,random,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'random'}",1.0,0.5,0.5714285714285714,0.7142857142857143,1.0,0.7142857142857143,0.8571428571428571,1.0,0.7142857142857143,0.8571428571428571,0.7928571428571429,0.17038372059823662,233
602,0.0006997108459472657,0.0004580689048385839,0.00039975643157958985,0.0004895996553469081,entropy,16,sqrt,2,5,best,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'}",0.625,0.625,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.2857142857142857,0.7107142857142856,0.17942652410114956,610
603,0.0007992744445800781,0.0003996379903720638,0.0002997875213623047,0.00045793303197908257,entropy,16,sqrt,2,5,random,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",1.0,0.75,0.8571428571428571,0.7142857142857143,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7892857142857144,0.11344557267334707,290
