,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_n_neighbors,param_p,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
24,0.0006021738052368164,0.0006645415873020135,0.0011992454528808594,0.0005918780098141106,ball_tree,3,1,"{'algorithm': 'ball_tree', 'n_neighbors': 3, 'p': 1}",1.0,0.625,0.8571428571428571,0.7142857142857143,1.0,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.8053571428571427,0.12227905939835707,33
25,0.000706791877746582,0.0004628064660173224,0.0012943267822265625,0.0004573264592120556,ball_tree,3,2,"{'algorithm': 'ball_tree', 'n_neighbors': 3, 'p': 2}",0.75,0.75,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7785714285714285,0.06546536707079767,41
26,0.0008991718292236328,0.0005379376346411301,0.001197075843811035,0.00039539697501573493,ball_tree,4,1,"{'algorithm': 'ball_tree', 'n_neighbors': 4, 'p': 1}",1.0,0.625,0.8571428571428571,0.7142857142857143,1.0,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8196428571428571,0.1191086153260878,21
27,0.0007992744445800781,0.0005994957036646816,0.0012015104293823242,0.00039920854514344657,ball_tree,4,2,"{'algorithm': 'ball_tree', 'n_neighbors': 4, 'p': 2}",1.0,0.75,0.8571428571428571,0.7142857142857143,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8464285714285713,0.09589801130069679,5
28,0.0008993387222290039,0.00029977987325028146,0.0012974977493286134,0.0004550021222006667,ball_tree,5,1,"{'algorithm': 'ball_tree', 'n_neighbors': 5, 'p': 1}",1.0,0.625,0.8571428571428571,0.7142857142857143,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8339285714285714,0.11407625895488883,17
29,0.0008015632629394531,0.0006004868001758643,0.0017973899841308594,0.0009749236607169977,ball_tree,5,2,"{'algorithm': 'ball_tree', 'n_neighbors': 5, 'p': 2}",0.75,0.75,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.75,0.055328333517248786,49
30,0.0007991552352905274,0.0005991169467687498,0.001901865005493164,0.0009432091386540294,ball_tree,6,1,"{'algorithm': 'ball_tree', 'n_neighbors': 6, 'p': 1}",1.0,0.625,0.8571428571428571,0.7142857142857143,1.0,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8053571428571429,0.12227905939835707,29
31,0.001200699806213379,0.0007467183759498225,0.0018980264663696288,0.0008312540431443835,ball_tree,6,2,"{'algorithm': 'ball_tree', 'n_neighbors': 6, 'p': 2}",0.75,0.75,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7642857142857142,0.06226998490772388,45
32,0.0010959386825561523,0.0002961162217379277,0.0017984867095947265,0.0005988620935245748,ball_tree,7,1,"{'algorithm': 'ball_tree', 'n_neighbors': 7, 'p': 1}",1.0,0.75,0.8571428571428571,0.7142857142857143,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8464285714285713,0.09589801130069679,5
33,0.0011993646621704102,0.0010766583913922746,0.0015012979507446288,0.0006716421865378614,ball_tree,7,2,"{'algorithm': 'ball_tree', 'n_neighbors': 7, 'p': 2}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,65
